% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=888861, Sun Nov 23 12:08:58 2014
1 9 0.862350377825 1.00003457106 -2329527 -2.3295270000000000e+06 -1020111 -165489   
2 18 0.826972256072 1.0835106018 -2329527 -1.4119950000000000e+06 -974946 -9558   
3 27 0.832680785853 1.14681064247 -2329527 -2.2571280000000000e+06 -711336 -5769   
4 36 0.807968134474 1.25628041133 -2329527 -1.9076610000000000e+06 -1151655 -260430   
5 45 0.838580043581 1.34885642552 -2383908 -2.3839080000000000e+06 -1467132 -8571   
6 54 0.894685309224 1.4237561295 -2383908 -1.7620710000000000e+06 -645750 -8985   
7 63 0.784884916047 1.35625751047 -2383908 -1.8468990000000000e+06 -343197 -9090   
8 72 0.780484089524 1.40496236173 -2383908 -1.7054520000000000e+06 -1431387 -7311   
9 81 0.863000614402 1.45987112719 -2383908 -1.4683110000000000e+06 -835491 -10578   
10 90 0.852567875029 1.53118715276 -2383908 -1.5936840000000000e+06 -116904 -43455   
11 99 0.773390809045 1.59160141909 -2383908 -1.6901310000000000e+06 -528054 -101985   
12 108 0.761372402477 1.57911202803 -2383908 -1.5793770000000000e+06 -817188 -72339   
13 117 0.811725758922 1.61303588461 -2383908 -1.3740300000000000e+06 -590304 -73020   
14 126 0.819032104548 1.60908941601 -2383908 -2.2035900000000000e+06 -1060206 -190413   
15 135 0.778180202903 1.62189372303 -2383908 -1.6841610000000000e+06 -1452372 -623400   
16 144 0.687839768272 1.67198237358 -2383908 -1.9036380000000000e+06 -1179705 -501021   
17 153 0.623672291241 1.69489852353 -2383908 -2.0074080000000000e+06 -1169979 -798984   
18 162 0.607160665747 1.76101411932 -2383908 -2.1340440000000000e+06 -1488576 -1103268   
19 171 0.69363091527 1.74503261326 -2383908 -1.8981960000000000e+06 -1429293 -1002867   
20 180 0.708154209716 1.97486359058 -2383908 -1.6225830000000000e+06 -1122864 -487740   
21 189 0.661725120819 2.05976127782 -2383908 -2.0762790000000000e+06 -1258764 -9549   
22 198 0.597263523386 2.06413341329 -2503464 -2.5034640000000000e+06 -1414932 -14892   
23 207 0.591752501292 2.09795973903 -2503464 -1.6331670000000000e+06 -1173570 -12714   
24 216 0.532472353393 2.17227327254 -2503464 -1.9476690000000000e+06 -1455777 -15102   
25 225 0.466072443942 2.18759043534 -2503464 -1.9340460000000000e+06 -1246962 -11334   
26 234 0.461144301534 2.24810483452 -2503464 -2.1562500000000000e+06 -1315980 -20040   
27 243 0.434172712156 2.35517740269 -2503464 -2.4508320000000000e+06 -1586094 -1007019   
28 252 0.467449796019 2.35636380968 -2503464 -1.9288290000000000e+06 -1645455 -1340559   
29 261 0.480214141327 2.48695646986 -2503464 -1.7060520000000000e+06 -1443495 -15258   
30 270 0.463522244544 2.4159374914 -2503464 -2.4986400000000000e+06 -1423464 -16128   
31 279 0.444055841285 2.41308199794 -2503464 -1.8917010000000000e+06 -1377912 -17295   
32 288 0.428438865736 2.5392920481 -2503464 -1.9119690000000000e+06 -1638762 -990858   
33 297 0.427452632299 2.50954302197 -3208413 -3.2084130000000000e+06 -1367106 -19284   
34 306 0.439687628793 2.59743822946 -3208413 -1.9311420000000000e+06 -1655319 -1029471   
35 315 0.487029361466 2.87080405318 -3208413 -2.2939770000000000e+06 -1572693 -1180392   
36 324 0.471358130027 2.93880567764 -3208413 -2.1195360000000000e+06 -1614450 -1353561   
37 333 0.42561823029 3.01450520462 -3208413 -2.0951220000000000e+06 -1658373 -17808   
38 342 0.392514767304 3.08295642381 -3208413 -2.4683310000000000e+06 -1636371 -1144323   
39 351 0.386100611974 3.14310699868 -3208413 -2.3370750000000000e+06 -1466199 -1027878   
40 360 0.363640067983 3.37196426628 -3208413 -2.1174420000000000e+06 -1472043 -757707   
41 369 0.375552078403 3.52038863963 -3208413 -2.5330560000000000e+06 -1563660 -987669   
42 378 0.363304471283 3.37989067634 -3208413 -2.4925530000000000e+06 -1652466 -1398402   
43 387 0.362993794091 3.33554922809 -3208413 -2.0126310000000000e+06 -1726995 -1267284   
44 396 0.316069146074 3.32319650356 -3208413 -1.6834050000000000e+06 -1417734 -1152639   
45 405 0.311196413838 3.20865958052 -3208413 -2.6956560000000000e+06 -1539519 -779406   
46 414 0.289243013944 3.17246290904 -3208413 -1.8959880000000000e+06 -1602411 -1394673   
47 423 0.282180321797 3.23735872737 -3208413 -2.7014790000000000e+06 -2095389 -1194837   
48 432 0.280605414319 3.34325882573 -3208413 -2.3846250000000000e+06 -1594587 -1123572   
49 441 0.264685820705 3.2855498601 -3208413 -1.9283280000000000e+06 -1592532 -928791   
50 450 0.257614632043 3.27901454202 -3208413 -2.1214620000000000e+06 -1488117 -792957   
51 459 0.27267842549 3.1854391641 -3208413 -1.8520950000000000e+06 -1381380 -1162113   
52 468 0.254948799775 3.35431383237 -3208413 -2.2241820000000000e+06 -1343271 -778350   
53 477 0.258572949184 3.37326646832 -3208413 -2.0352480000000000e+06 -1417332 -977373   
54 486 0.271189669308 3.48082876992 -3208413 -2.4903540000000000e+06 -1541142 -978990   
55 495 0.305644593504 3.83631195689 -3208413 -2.0588130000000000e+06 -1511259 -1192776   
56 504 0.332941668736 3.99414571126 -3208413 -1.8551760000000000e+06 -1517247 -1112976   
57 513 0.372420493136 3.99537268103 -3208413 -2.1789870000000000e+06 -1382931 -1187316   
58 522 0.379478786087 4.0204552766 -3208413 -2.3533320000000000e+06 -1575072 -757392   
59 531 0.40279962457 3.84257097549 -3208413 -1.6036380000000000e+06 -1318203 -913860   
60 540 0.396854089884 3.87781525662 -3208413 -1.6418880000000000e+06 -1253889 -881235   
61 549 0.492677034726 3.9617929716 -3208413 -2.0750760000000000e+06 -1477119 -811095   
62 558 0.560998311124 4.26408263375 -3208413 -1.8881130000000000e+06 -1318209 -961215   
63 567 0.573864879877 3.87745916993 -3208413 -1.5566550000000000e+06 -1307787 -1160019   
64 576 0.601592932739 3.82926364979 -3208413 -1.9017000000000000e+06 -1458561 -910173   
65 585 0.57055413159 3.88885347017 -3208413 -1.7786100000000000e+06 -1510983 -19776   
66 594 0.575829503101 3.84913467793 -3208413 -1.5581880000000000e+06 -1190250 -784350   
