%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=810854, Sun Nov 23 11:28:42 2014
0 0 0.0 0 0 0.0 1 1 1 1 1 1 1
1 9 -0.107544188616 -0.00200461563962 0.00113969672165 0.0510742691754 1 1 1 1 1 1 1
2 18 -0.189418644904 -0.00348678167636 0.0078191078882 0.0721834419082 1 1 1 1 1 1 1
3 27 -0.2177052884 -0.00768032022217 0.00935154290642 0.0820278833092 1 1 1 1 1 1 1
4 36 -0.244779917884 -0.00261572796364 0.009613827818 0.112028532794 0.81724696624 0.908606101652 0.919106717855 0.992520764701 1.04061508771 1.08760303117 1.18782473744
5 45 -0.279538365981 -0.0124615517863 0.000911564731032 0.164232693864 0.81724696624 0.908606101652 0.919106717855 0.992520764701 1.04061508771 1.08760303117 1.18782473744
6 54 -0.276246961803 -0.0105214936967 0.0109760979032 0.190287690119 0.792352422758 0.869803966118 0.890673948723 0.968148384707 1.03446713038 1.07471905246 1.28835710708
7 63 -0.294857865957 -0.00616452481574 0.00459186872297 0.231647154065 0.792352422758 0.869803966118 0.890673948723 0.968148384707 1.03446713038 1.07471905246 1.28835710708
8 72 -0.292862535621 -0.00407182753032 0.0123386626984 0.281639723588 0.796218274134 0.813362413029 0.849782588464 0.951894008969 1.0336708698 1.16413750268 1.28551693914
9 81 -0.268844197712 -0.00601251686253 0.00683111798201 0.248401510599 0.796218274134 0.813362413029 0.849782588464 0.951894008969 1.0336708698 1.16413750268 1.28551693914
10 90 -0.271839604694 -0.0213503632349 0.0196260972189 0.239263938692 0.764022979638 0.820817423684 0.878187468469 0.93142432652 1.02648916854 1.20599440101 1.26319461263
11 99 -0.248794227716 -0.0120040683603 0.0296401302007 0.283607884141 0.764022979638 0.820817423684 0.878187468469 0.93142432652 1.02648916854 1.20599440101 1.26319461263
12 108 -0.247406257729 -0.00521418716695 0.0283343678612 0.290578686932 0.768138522039 0.82437686926 0.847275283963 0.916671863176 1.0371440766 1.21737521589 1.27064276056
13 117 -0.261107262265 -0.00224548487109 0.0586070550345 0.337998819762 0.768138522039 0.82437686926 0.847275283963 0.916671863176 1.0371440766 1.21737521589 1.27064276056
14 126 -0.262289556895 -0.022211719018 0.0463796806521 0.277340321647 0.747295984352 0.799058973284 0.857326577793 0.957354129587 1.03643812852 1.22545789829 1.25521576784
15 135 -0.241252665845 -0.0166798425695 0.0766883508578 0.248109648289 0.747295984352 0.799058973284 0.857326577793 0.957354129587 1.03643812852 1.22545789829 1.25521576784
16 144 -0.263592838978 -0.0188342293364 0.0111683448698 0.319448402043 0.694122290315 0.757687946059 0.833752631476 0.945424346577 1.01537900507 1.2171211249 1.35748083606
17 153 -0.276740262937 -0.0160125906364 0.0010026281905 0.288580578734 0.694122290315 0.757687946059 0.833752631476 0.945424346577 1.01537900507 1.2171211249 1.35748083606
18 162 -0.285896240066 -0.0247077160134 0.0329982459949 0.299435380077 0.714010087672 0.770048253735 0.854850672476 0.961018139835 1.04979609129 1.1878406713 1.31523855274
19 171 -0.276732212866 -0.00510985190542 0.0500444813348 0.292995434352 0.714010087672 0.770048253735 0.854850672476 0.961018139835 1.04979609129 1.1878406713 1.31523855274
20 180 -0.321108152526 -0.0503804069784 0.00882012479631 0.293121650126 0.671135798766 0.740601545983 0.835608140168 1.00256627248 1.03792805843 1.25106369204 1.28656557511
21 189 -0.329676987327 -0.0306033316188 0.0158810998215 0.27710331812 0.671135798766 0.740601545983 0.835608140168 1.00256627248 1.03792805843 1.25106369204 1.28656557511
22 198 -0.400094853877 -0.0156044602394 0.013829295849 0.321624262753 0.641094814091 0.749358547579 0.809553693096 0.94000056312 1.00921325579 1.19079743203 1.43247026009
23 207 -0.384728434785 -0.102199690449 0.00860906698194 0.296798751626 0.641094814091 0.749358547579 0.809553693096 0.94000056312 1.00921325579 1.19079743203 1.43247026009
24 216 -0.373834320193 -0.00509209593939 0.0139755273936 0.286145369864 0.653829497723 0.766165181657 0.789604626429 0.943369027129 1.02064722791 1.19760406201 1.41283440704
25 225 -0.334628158468 -0.0248021234994 0.0179070794 0.27637689315 0.653829497723 0.766165181657 0.789604626429 0.943369027129 1.02064722791 1.19760406201 1.41283440704
