% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=810854, Sun Nov 23 11:28:42 2014
84 756 0.226350366696 5.26253607928 -3096855 -1.7740710000000000e+06 -1326033 -1092543   
85 765 0.206059183437 5.42969125936 -3096855 -2.1879570000000000e+06 -1440660 -894267   
86 774 0.198851661556 5.47507353801 -3096855 -1.5614340000000000e+06 -1274196 -847764   
87 783 0.209217839819 5.59332337041 -3096855 -2.1010320000000000e+06 -1511094 -1251771   
88 792 0.20340505726 5.79325723484 -3096855 -1.7666490000000000e+06 -1487592 -929829   
89 801 0.201166385643 5.74502275072 -3096855 -2.6414880000000000e+06 -1624734 -1075020   
90 810 0.213051128386 5.57216187301 -3096855 -2.1969840000000000e+06 -1507248 -1176753   
91 819 0.216026277033 5.25186356127 -3096855 -2.3239920000000000e+06 -1556373 -1187814   
92 828 0.212182742568 5.34815669664 -3096855 -2.0289540000000000e+06 -1610202 -1211940   
93 837 0.233700895577 5.34909929776 -3096855 -2.3834670000000000e+06 -1636092 -1090788   
94 846 0.22008280643 5.56228824416 -3096855 -2.5536210000000000e+06 -1656234 -1355481   
95 855 0.215322883657 5.61134204168 -3096855 -1.8488940000000000e+06 -1438098 -837852   
96 864 0.190761708051 5.85596553176 -3096855 -2.1207450000000000e+06 -1450596 -1049103   
97 873 0.186275408736 5.87376564235 -3096855 -2.3703450000000000e+06 -1707660 -931392   
98 882 0.192379242313 5.9968837903 -3096855 -2.5161570000000000e+06 -1908288 -1316142   
99 891 0.183374646062 5.95868166585 -3096855 -2.3353770000000000e+06 -1556340 -684519   
100 900 0.160198904704 6.0894441037 -3096855 -2.0701140000000000e+06 -1381482 -1088073   
101 909 0.172466981171 6.16398611228 -3096855 -2.5504050000000000e+06 -1549509 -953721   
102 918 0.176135516855 6.49800313007 -3096855 -2.4941490000000000e+06 -1683597 -1425594   
103 927 0.199992359399 6.65252217102 -3096855 -1.9902840000000000e+06 -1602924 -992139   
104 936 0.226366162429 6.4006205293 -3096855 -2.1403380000000000e+06 -1742850 -1186620   
105 945 0.228803347006 5.69195942509 -3096855 -2.3237640000000000e+06 -1637058 -1116171   
106 954 0.242544329321 5.663507309 -3096855 -2.4316770000000000e+06 -1566717 -1168404   
107 963 0.231088559269 5.83713643604 -3096855 -2.0534910000000000e+06 -1632990 -1154118   
108 972 0.230366412908 5.69551353524 -3096855 -2.0530380000000000e+06 -1756539 -1141698   
109 981 0.234621115578 6.30933413922 -3096855 -1.9430460000000000e+06 -1556664 -1226766   
110 990 0.227524700514 6.09314915037 -3096855 -2.2984440000000000e+06 -1730964 -1161456   
111 999 0.219118659462 5.96830864857 -3096855 -2.2194510000000000e+06 -1420872 -1154649   
112 1008 0.221535258386 6.06703902664 -3096855 -1.7402310000000000e+06 -1603071 -1285782   
113 1017 0.236647668475 5.99477683419 -3096855 -1.9841430000000000e+06 -1529205 -1338996   
114 1026 0.265827016698 5.96993220129 -3096855 -2.5525680000000000e+06 -1640490 -834165   
115 1035 0.291308585375 5.89567091937 -3096855 -2.8823910000000000e+06 -1746078 -1165779   
116 1044 0.279562161268 6.14235468984 -3096855 -2.5084560000000000e+06 -1703376 -1310967   
117 1053 0.273424909567 6.13422230993 -3096855 -2.0135400000000000e+06 -1471752 -1202295   
118 1062 0.281922980253 6.0680165128 -3096855 -2.2411740000000000e+06 -1656030 -913044   
119 1071 0.260978800792 5.81210888526 -3096855 -1.4933850000000000e+06 -1423413 -1127391   
120 1080 0.25130417584 5.76850882225 -3096855 -2.6511150000000000e+06 -1755354 -1139649   
121 1089 0.247326445244 5.86567399035 -3096855 -2.1264420000000000e+06 -1771980 -886008   
122 1098 0.244731701703 5.73689318308 -3096855 -1.8144960000000000e+06 -1683951 -1196382   
123 1107 0.230954074252 5.70524812757 -3096855 -2.1916950000000000e+06 -1362540 -1023882   
124 1116 0.261352570936 5.87528110552 -3096855 -2.1192840000000000e+06 -1571466 -1043892   
125 1125 0.286577499729 5.9487429004 -3096855 -1.7275710000000000e+06 -1511250 -1156620   
