%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=810854, Sun Nov 23 11:28:42 2014
0 0 0.456169174299 1.00003958612 1.00000012104 1.00000012104 1.00003958612 1.00000738387 1.00000205207 1.00001085204 1.00001685657 1.00001342678
1 9 0.473886588044 1.00003958612 1.00000012104 1.00000012104 1.00003958612 1.00000738387 1.00000205207 1.00001085204 1.00001685657 1.00001342678
2 18 0.519396443297 1.18648254793 0.920024992315 0.920024992315 0.958768623238 0.97954247816 0.982562244122 0.988874485282 0.997972700879 1.18648254793
3 27 0.544160374061 1.26548499874 0.898298009654 0.898298009654 0.922116831715 0.94776895668 0.987600051884 0.993819618424 1.03398543292 1.26548499874
4 36 0.568834636155 1.35467091689 0.868206341759 0.868206341759 0.896309923877 0.927675739136 0.961617024032 1.0019759777 1.07222785703 1.35467091689
5 45 0.592983867801 1.37867771753 0.845823487935 0.845823487935 0.881747352321 0.898004278229 0.953126065958 1.00040948966 1.08285782774 1.37867771753
6 54 0.575064920068 1.43430445743 0.809204638446 0.809204638446 0.867185923849 0.896302607313 0.956306637344 0.994424882779 1.082446302 1.43430445743
7 63 0.545756352631 1.45091841008 0.775815388453 0.775815388453 0.827160748564 0.889802992745 0.955515323314 0.966763053166 1.09373348265 1.45091841008
8 72 0.502824838969 1.42853814652 0.746096628934 0.746096628934 0.814492103485 0.853101872964 0.94032865669 0.970939157234 1.09633328044 1.42853814652
9 81 0.462991809354 1.34938640121 0.739593978522 0.739593978522 0.811112937638 0.829909337153 0.933831675994 0.960996313712 1.15770472536 1.34938640121
10 90 0.434314282897 1.33707650572 0.71788687682 0.71788687682 0.804431463687 0.814363601751 0.90387838833 1.0202800591 1.15476359173 1.33707650572
11 99 0.42102894267 1.31959655637 0.699134539155 0.699134539155 0.782389967882 0.829611030848 0.886310117361 1.01034887439 1.17532998233 1.31959655637
12 108 0.40387053989 1.3105838048 0.682548679774 0.682548679774 0.806941646007 0.838245358022 0.883466096365 0.984253605257 1.2099822717 1.3105838048
13 117 0.409592403993 1.29394576227 0.666242319202 0.666242319202 0.772640250513 0.830856335693 0.896352992719 0.999910687662 1.19244625373 1.29394576227
